sim_id	gene	source_model_path
rlfgyyzufb	ENSG00000137766.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr15/ENSG00000137766.16/ENSG00000137766.16.k20.pi01.gss
bncywaciem	ENSG00000183246.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr22/ENSG00000183246.6/ENSG00000183246.6.k20.pi01.gss
lrvpcjvcla	ENSG00000115963.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr2/ENSG00000115963.13/ENSG00000115963.13.k20.pi01.gss
aafblozkbh	ENSG00000128274.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr22/ENSG00000128274.15/ENSG00000128274.15.k20.pi01.gss
lowswivptg	ENSG00000004700.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr12/ENSG00000004700.15/ENSG00000004700.15.k20.pi01.gss
cxlddwplcq	ENSG00000248487.8	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000248487.8/ENSG00000248487.8.k20.pi01.gss
cwgamrlofn	ENSG00000204174.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr10/ENSG00000204174.7/ENSG00000204174.7.k20.pi01.gss
chtddohhxu	ENSG00000120438.11	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000120438.11/ENSG00000120438.11.k20.pi01.gss
hvorkxiiuo	ENSG00000248099.3	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000248099.3/ENSG00000248099.3.k20.pi01.gss
fsbisgqiov	ENSG00000171603.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000171603.16/ENSG00000171603.16.k20.pi01.gss
ksjelpzjbe	ENSG00000099834.18	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr11/ENSG00000099834.18/ENSG00000099834.18.k20.pi01.gss
wkduqagltj	ENSG00000128886.11	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr15/ENSG00000128886.11/ENSG00000128886.11.k20.pi01.gss
vrxiqydeyy	ENSG00000240053.8	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000240053.8/ENSG00000240053.8.k20.pi01.gss
fuwjfptfne	ENSG00000197416.4	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr8/ENSG00000197416.4/ENSG00000197416.4.k20.pi01.gss
argoqrdvnq	ENSG00000215217.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr5/ENSG00000215217.6/ENSG00000215217.6.k20.pi01.gss
otvqjcnpim	ENSG00000184056.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr15/ENSG00000184056.14/ENSG00000184056.14.k20.pi01.gss
agtfwedesl	ENSG00000164325.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr5/ENSG00000164325.7/ENSG00000164325.7.k20.pi01.gss
dworxtctqi	ENSG00000119599.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr14/ENSG00000119599.16/ENSG00000119599.16.k20.pi01.gss
noudxfapvn	ENSG00000119782.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr2/ENSG00000119782.13/ENSG00000119782.13.k20.pi01.gss
yalmnxdlww	ENSG00000162753.11	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000162753.11/ENSG00000162753.11.k20.pi01.gss
xabeoyiwhh	ENSG00000129965.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr11/ENSG00000129965.13/ENSG00000129965.13.k20.pi01.gss
zopgsqrjeb	ENSG00000188493.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000188493.14/ENSG00000188493.14.k20.pi01.gss
ucokjhpzyb	ENSG00000164520.11	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000164520.11/ENSG00000164520.11.k20.pi01.gss
dpbshrckyo	ENSG00000169258.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr5/ENSG00000169258.6/ENSG00000169258.6.k20.pi01.gss
lhbbobhwmv	ENSG00000180447.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr9/ENSG00000180447.6/ENSG00000180447.6.k20.pi01.gss
iofxorpejf	ENSG00000168907.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr15/ENSG00000168907.13/ENSG00000168907.13.k20.pi01.gss
evvremjyuv	ENSG00000109424.3	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr4/ENSG00000109424.3/ENSG00000109424.3.k20.pi01.gss
qfhdyigenx	ENSG00000182175.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr15/ENSG00000182175.13/ENSG00000182175.13.k20.pi01.gss
bpbxshoflf	ENSG00000124568.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000124568.10/ENSG00000124568.10.k20.pi01.gss
wndxbwbfcs	ENSG00000147889.17	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr9/ENSG00000147889.17/ENSG00000147889.17.k20.pi01.gss
biercsppah	ENSG00000122507.20	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000122507.20/ENSG00000122507.20.k20.pi01.gss
kdcxzwmerq	ENSG00000196369.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000196369.10/ENSG00000196369.10.k20.pi01.gss
kvylsbckyn	ENSG00000182944.17	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr22/ENSG00000182944.17/ENSG00000182944.17.k20.pi01.gss
tnahatghzu	ENSG00000144792.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000144792.9/ENSG00000144792.9.k20.pi01.gss
qbmnayggdt	ENSG00000135655.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr12/ENSG00000135655.15/ENSG00000135655.15.k20.pi01.gss
yotvnoxppz	ENSG00000160124.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000160124.9/ENSG00000160124.9.k20.pi01.gss
cfbxibcmcs	ENSG00000125734.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000125734.15/ENSG00000125734.15.k20.pi01.gss
sfongffmpx	ENSG00000242515.5	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr2/ENSG00000242515.5/ENSG00000242515.5.k20.pi01.gss
bwfnpvatgz	ENSG00000135686.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr16/ENSG00000135686.12/ENSG00000135686.12.k20.pi01.gss
pjlllttdwr	ENSG00000170027.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000170027.6/ENSG00000170027.6.k20.pi01.gss
gcyjafgdyg	ENSG00000182107.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr14/ENSG00000182107.6/ENSG00000182107.6.k20.pi01.gss
cwbozihduf	ENSG00000144962.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000144962.6/ENSG00000144962.6.k20.pi01.gss
hagkaschuv	ENSG00000183160.8	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr12/ENSG00000183160.8/ENSG00000183160.8.k20.pi01.gss
uspblijcps	ENSG00000134874.17	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr13/ENSG00000134874.17/ENSG00000134874.17.k20.pi01.gss
tsbtelsrdt	ENSG00000235106.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr9/ENSG00000235106.9/ENSG00000235106.9.k20.pi01.gss
nnpkpxwouc	ENSG00000167476.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000167476.10/ENSG00000167476.10.k20.pi01.gss
oxvvenezop	ENSG00000183831.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000183831.6/ENSG00000183831.6.k20.pi01.gss
oelxhyiirn	ENSG00000093134.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000093134.14/ENSG00000093134.14.k20.pi01.gss
yzlbnbvcpv	ENSG00000185437.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr21/ENSG00000185437.13/ENSG00000185437.13.k20.pi01.gss
uaaktgnhtb	ENSG00000182621.17	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr20/ENSG00000182621.17/ENSG00000182621.17.k20.pi01.gss
ajangmpfsi	ENSG00000105556.11	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000105556.11/ENSG00000105556.11.k20.pi01.gss
tqzedsnwrs	ENSG00000151131.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr12/ENSG00000151131.10/ENSG00000151131.10.k20.pi01.gss
xtowhekizk	ENSG00000124541.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000124541.6/ENSG00000124541.6.k20.pi01.gss
eyzlgpiuip	ENSG00000059378.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000059378.12/ENSG00000059378.12.k20.pi01.gss
rkhwaqvjyr	ENSG00000049089.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000049089.13/ENSG00000049089.13.k20.pi01.gss
mitbldmvlo	ENSG00000144867.11	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000144867.11/ENSG00000144867.11.k20.pi01.gss
rngfclaekf	ENSG00000073111.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000073111.13/ENSG00000073111.13.k20.pi01.gss
lolhqksiql	ENSG00000180828.2	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr8/ENSG00000180828.2/ENSG00000180828.2.k20.pi01.gss
atoyfadega	ENSG00000196589.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000196589.6/ENSG00000196589.6.k20.pi01.gss
tgpjnekmbk	ENSG00000170788.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr10/ENSG00000170788.13/ENSG00000170788.13.k20.pi01.gss
kzfljplewf	ENSG00000179058.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr9/ENSG00000179058.6/ENSG00000179058.6.k20.pi01.gss
hzocemghcw	ENSG00000125386.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr4/ENSG00000125386.15/ENSG00000125386.15.k20.pi01.gss
jnclqryawe	ENSG00000132953.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr13/ENSG00000132953.16/ENSG00000132953.16.k20.pi01.gss
mharlmuowt	ENSG00000112299.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000112299.7/ENSG00000112299.7.k20.pi01.gss
eynzpripbe	ENSG00000007541.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr16/ENSG00000007541.16/ENSG00000007541.16.k20.pi01.gss
dpvdlidbzu	ENSG00000088538.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000088538.12/ENSG00000088538.12.k20.pi01.gss
anbsawlrxe	ENSG00000095059.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000095059.15/ENSG00000095059.15.k20.pi01.gss
qxysdzdaua	ENSG00000160284.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr21/ENSG00000160284.14/ENSG00000160284.14.k20.pi01.gss
tlmvbsonqu	ENSG00000100139.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr22/ENSG00000100139.13/ENSG00000100139.13.k20.pi01.gss
rjgkalcyvg	ENSG00000134014.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr8/ENSG00000134014.16/ENSG00000134014.16.k20.pi01.gss
grnrrwnjch	ENSG00000221933.2	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000221933.2/ENSG00000221933.2.k20.pi01.gss
wotlgduhsw	ENSG00000105717.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000105717.13/ENSG00000105717.13.k20.pi01.gss
sieiexebbt	ENSG00000129562.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr14/ENSG00000129562.10/ENSG00000129562.10.k20.pi01.gss
gdglqihdvo	ENSG00000223802.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000223802.7/ENSG00000223802.7.k20.pi01.gss
jnregeapdr	ENSG00000112818.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000112818.9/ENSG00000112818.9.k20.pi01.gss
dgpicooess	ENSG00000174840.8	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000174840.8/ENSG00000174840.8.k20.pi01.gss
rtdjcffrey	ENSG00000187559.5	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr9/ENSG00000187559.5/ENSG00000187559.5.k20.pi01.gss
pzvgvrrxdb	ENSG00000100591.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr14/ENSG00000100591.7/ENSG00000100591.7.k20.pi01.gss
obuwvonamc	ENSG00000026103.21	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr10/ENSG00000026103.21/ENSG00000026103.21.k20.pi01.gss
ppoiqlveia	ENSG00000198570.5	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000198570.5/ENSG00000198570.5.k20.pi01.gss
rvpaiaklmy	ENSG00000168297.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000168297.15/ENSG00000168297.15.k20.pi01.gss
kjlziwcxeb	ENSG00000221910.2	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000221910.2/ENSG00000221910.2.k20.pi01.gss
wfpuuvpsyq	ENSG00000137948.18	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000137948.18/ENSG00000137948.18.k20.pi01.gss
tbdsahbsnf	ENSG00000251247.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000251247.10/ENSG00000251247.10.k20.pi01.gss
fmvovsojpp	ENSG00000158258.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000158258.16/ENSG00000158258.16.k20.pi01.gss
eawtgeumcv	ENSG00000178935.5	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000178935.5/ENSG00000178935.5.k20.pi01.gss
hdwhetokxh	ENSG00000117523.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000117523.15/ENSG00000117523.15.k20.pi01.gss
znlswlsqlo	ENSG00000134070.4	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000134070.4/ENSG00000134070.4.k20.pi01.gss
rfbbvsoubm	ENSG00000166783.21	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr16/ENSG00000166783.21/ENSG00000166783.21.k20.pi01.gss
qwogndlplu	ENSG00000042304.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr2/ENSG00000042304.10/ENSG00000042304.10.k20.pi01.gss
sjearhediu	ENSG00000128311.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr22/ENSG00000128311.13/ENSG00000128311.13.k20.pi01.gss
orqxjmujis	ENSG00000128699.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr2/ENSG00000128699.13/ENSG00000128699.13.k20.pi01.gss
xnblxxopjf	ENSG00000103657.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr15/ENSG00000103657.13/ENSG00000103657.13.k20.pi01.gss
otqffczbpc	ENSG00000126457.21	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000126457.21/ENSG00000126457.21.k20.pi01.gss
sqwlxujjem	ENSG00000186141.8	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000186141.8/ENSG00000186141.8.k20.pi01.gss
bcqlwcbzez	ENSG00000144824.20	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000144824.20/ENSG00000144824.20.k20.pi01.gss
cepllponld	ENSG00000129152.3	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr11/ENSG00000129152.3/ENSG00000129152.3.k20.pi01.gss
jaiusjahai	ENSG00000111875.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000111875.7/ENSG00000111875.7.k20.pi01.gss
pwregelynq	ENSG00000168894.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr2/ENSG00000168894.9/ENSG00000168894.9.k20.pi01.gss
gnsqkradds	ENSG00000205413.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000205413.7/ENSG00000205413.7.k20.pi01.gss
ostyoqyqql	ENSG00000240563.1	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000240563.1/ENSG00000240563.1.k20.pi01.gss
qllndnctfb	ENSG00000160307.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr21/ENSG00000160307.9/ENSG00000160307.9.k20.pi01.gss
pkxpnfdtjj	ENSG00000102466.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr13/ENSG00000102466.15/ENSG00000102466.15.k20.pi01.gss
exnpdokpzc	ENSG00000108179.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr10/ENSG00000108179.13/ENSG00000108179.13.k20.pi01.gss
mufqoodmhf	ENSG00000183763.8	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000183763.8/ENSG00000183763.8.k20.pi01.gss
efutpxhqqz	ENSG00000162430.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000162430.16/ENSG00000162430.16.k20.pi01.gss
ukjjfnfmad	ENSG00000105131.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000105131.7/ENSG00000105131.7.k20.pi01.gss
feswjrjgqv	ENSG00000176087.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr5/ENSG00000176087.14/ENSG00000176087.14.k20.pi01.gss
eejrlnyyxy	ENSG00000051620.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000051620.10/ENSG00000051620.10.k20.pi01.gss
fkeihzbzbn	ENSG00000076356.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000076356.6/ENSG00000076356.6.k20.pi01.gss
vplpmnvmww	ENSG00000161914.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000161914.9/ENSG00000161914.9.k20.pi01.gss
gzsucfcnsp	ENSG00000090061.17	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr14/ENSG00000090061.17/ENSG00000090061.17.k20.pi01.gss
elymegofgi	ENSG00000143458.11	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000143458.11/ENSG00000143458.11.k20.pi01.gss
qkhblexonv	ENSG00000173011.11	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr4/ENSG00000173011.11/ENSG00000173011.11.k20.pi01.gss
vmzimlfilo	ENSG00000119541.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr18/ENSG00000119541.9/ENSG00000119541.9.k20.pi01.gss
ugqzedkvlt	ENSG00000134245.17	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000134245.17/ENSG00000134245.17.k20.pi01.gss
mtaklsukrz	ENSG00000081818.3	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr5/ENSG00000081818.3/ENSG00000081818.3.k20.pi01.gss
reknijnimi	ENSG00000255408.3	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr5/ENSG00000255408.3/ENSG00000255408.3.k20.pi01.gss
wnbxxqysai	ENSG00000189269.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr22/ENSG00000189269.12/ENSG00000189269.12.k20.pi01.gss
xxiybeaggj	ENSG00000144712.11	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000144712.11/ENSG00000144712.11.k20.pi01.gss
yjnbfybcnh	ENSG00000213203.2	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000213203.2/ENSG00000213203.2.k20.pi01.gss
bvkkhucsfm	ENSG00000157823.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr15/ENSG00000157823.16/ENSG00000157823.16.k20.pi01.gss
kgctfdytjz	ENSG00000183840.6	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr2/ENSG00000183840.6/ENSG00000183840.6.k20.pi01.gss
yrbqekwhmm	ENSG00000186862.17	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr10/ENSG00000186862.17/ENSG00000186862.17.k20.pi01.gss
jhaycerduu	ENSG00000169385.2	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr14/ENSG00000169385.2/ENSG00000169385.2.k20.pi01.gss
azrlbtucsf	ENSG00000179344.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000179344.16/ENSG00000179344.16.k20.pi01.gss
tfspygfewz	ENSG00000010818.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000010818.9/ENSG00000010818.9.k20.pi01.gss
ysjzpdiwnv	ENSG00000101773.18	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr18/ENSG00000101773.18/ENSG00000101773.18.k20.pi01.gss
pjetzobrns	ENSG00000104946.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000104946.12/ENSG00000104946.12.k20.pi01.gss
iizligpmgb	ENSG00000185823.3	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr15/ENSG00000185823.3/ENSG00000185823.3.k20.pi01.gss
qiuqvetdvh	ENSG00000168792.4	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr17/ENSG00000168792.4/ENSG00000168792.4.k20.pi01.gss
bfagocsiux	ENSG00000168214.20	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr4/ENSG00000168214.20/ENSG00000168214.20.k20.pi01.gss
ypjizssqeh	ENSG00000167695.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr17/ENSG00000167695.14/ENSG00000167695.14.k20.pi01.gss
kbqaevqejr	ENSG00000136542.8	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr2/ENSG00000136542.8/ENSG00000136542.8.k20.pi01.gss
nbwsnqryzo	ENSG00000022567.9	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr8/ENSG00000022567.9/ENSG00000022567.9.k20.pi01.gss
nusvewinyk	ENSG00000155085.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr6/ENSG00000155085.15/ENSG00000155085.15.k20.pi01.gss
oxothrnkuo	ENSG00000041982.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr9/ENSG00000041982.15/ENSG00000041982.15.k20.pi01.gss
svhsitpfcr	ENSG00000212719.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr17/ENSG00000212719.10/ENSG00000212719.10.k20.pi01.gss
hrudchbqlm	ENSG00000165898.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr14/ENSG00000165898.13/ENSG00000165898.13.k20.pi01.gss
dtndwlgsiy	ENSG00000167232.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr19/ENSG00000167232.13/ENSG00000167232.13.k20.pi01.gss
aknacrvdvs	ENSG00000089486.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr16/ENSG00000089486.16/ENSG00000089486.16.k20.pi01.gss
idygwoepkp	ENSG00000155034.18	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000155034.18/ENSG00000155034.18.k20.pi01.gss
brmzyhsdkk	ENSG00000159335.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr12/ENSG00000159335.15/ENSG00000159335.15.k20.pi01.gss
qnixrbjapm	ENSG00000116984.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000116984.12/ENSG00000116984.12.k20.pi01.gss
mwzgwfwpdq	ENSG00000145191.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr3/ENSG00000145191.12/ENSG00000145191.12.k20.pi01.gss
dhfoiuvhlm	ENSG00000184838.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr5/ENSG00000184838.14/ENSG00000184838.14.k20.pi01.gss
wpalkxsqdd	ENSG00000134042.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr18/ENSG00000134042.12/ENSG00000134042.12.k20.pi01.gss
bovbikyqyz	ENSG00000120889.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr8/ENSG00000120889.12/ENSG00000120889.12.k20.pi01.gss
kzzraeflka	ENSG00000087116.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr5/ENSG00000087116.14/ENSG00000087116.14.k20.pi01.gss
ntkqqjgura	ENSG00000185201.16	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr11/ENSG00000185201.16/ENSG00000185201.16.k20.pi01.gss
gzshzjvzog	ENSG00000175894.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr21/ENSG00000175894.14/ENSG00000175894.14.k20.pi01.gss
fpthykgtug	ENSG00000164535.14	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000164535.14/ENSG00000164535.14.k20.pi01.gss
itnatadara	ENSG00000171824.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000171824.13/ENSG00000171824.13.k20.pi01.gss
xabdcqdaqa	ENSG00000075043.18	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr20/ENSG00000075043.18/ENSG00000075043.18.k20.pi01.gss
mkddldwozk	ENSG00000106341.10	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000106341.10/ENSG00000106341.10.k20.pi01.gss
bcxzztfbom	ENSG00000148156.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr9/ENSG00000148156.7/ENSG00000148156.7.k20.pi01.gss
uuraazdjad	ENSG00000160963.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr7/ENSG00000160963.13/ENSG00000160963.13.k20.pi01.gss
vhjxlesbvw	ENSG00000116525.13	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr1/ENSG00000116525.13/ENSG00000116525.13.k20.pi01.gss
egyptazmtp	ENSG00000127580.15	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr16/ENSG00000127580.15/ENSG00000127580.15.k20.pi01.gss
kyusdaprya	ENSG00000007312.12	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr17/ENSG00000007312.12/ENSG00000007312.12.k20.pi01.gss
cgctnhvqjn	ENSG00000118762.7	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr4/ENSG00000118762.7/ENSG00000118762.7.k20.pi01.gss
ygtzgpujky	ENSG00000204922.4	/work-zfs/abattle4/karl/cosie_analysis/output/GTEx/chr11/ENSG00000204922.4/ENSG00000204922.4.k20.pi01.gss
